F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,,,,,,,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B
225000,0.0070028,225000,0.00700737,225000,0.00698297,225000,0.00707443,225000,0.00712493,225000,0.0070642,225000,0.00706945,225000,0.00686192,225000,0.00686606,225000,0.00684353,225000,0.0068338,225000,0.0068698,225000,0.00688254,225000,0.00688556,225000,0.00689742,225000,0.00688456,225000,0.00685819,225000,0.00686906,225000,0.0068072,225000,0.00678054,225000,0.00682192,225000,0.00673825,225000,0.00679999,225000,0.00676272,225000,0.00677383,225000,0.00676189,225000,0.00675484,225000,0.00675802,225000,0.00674553,225000,0.00675736,225000,0.00675472,225000,0.00675472,225000,0.00678058,225000,0.00679384,225000,0.00679384,225000,0.0067548,225000,0.00676416,225000,0.00677384,225000,0.00677123,225000,0.00823358,225000,0.00680141,225000,0.00676739,225000,0.0067413,225000,0.00672972,225000,0.00675537
225100,0.00700579,225100,0.00700956,225100,0.00698442,225100,0.00707634,225100,0.00712678,225100,0.00706625,225100,0.00707164,225100,0.00686352,225100,0.00686811,225100,0.00684498,225100,0.00683523,225100,0.00687136,225100,0.00688461,225100,0.00688688,225100,0.00689957,225100,0.00688664,225100,0.00686064,225100,0.00687237,225100,0.00680967,225100,0.00678256,225100,0.00682538,225100,0.00674089,225100,0.00680261,225100,0.00676544,225100,0.00677635,225100,0.00676414,225100,0.0067572,225100,0.00676015,225100,0.00674778,225100,0.0067593,225100,0.00675682,225100,0.00675682,225100,0.00678313,225100,0.00679581,225100,0.00679581,225100,0.00675694,225100,0.00676683,225100,0.00677583,225100,0.00677304,225100,0.00823448,225100,0.00680351,225100,0.00676919,225100,0.00674319,225100,0.00673169,225100,0.00675795
225200,0.00700888,225200,0.00701195,225200,0.00698603,225200,0.00707824,225200,0.00712899,225200,0.00706868,225200,0.00707432,225200,0.00686558,225200,0.00687057,225200,0.00684688,225200,0.0068364,225200,0.00687282,225200,0.00688625,225200,0.0068886,225200,0.00690152,225200,0.00688906,225200,0.00686314,225200,0.00687542,225200,0.00681244,225200,0.00678464,225200,0.006829,225200,0.00674348,225200,0.00680545,225200,0.00676813,225200,0.00677883,225200,0.00676682,225200,0.00675943,225200,0.0067626,225200,0.00675005,225200,0.00676174,225200,0.00675901,225200,0.00675901,225200,0.00678543,225200,0.00679792,225200,0.00679792,225200,0.00675908,225200,0.00676921,225200,0.0067781,225200,0.00677486,225200,0.00823534,225200,0.00680581,225200,0.00677113,225200,0.00674449,225200,0.00673344,225200,0.00676043
225300,0.00701198,225300,0.00701424,225300,0.00698783,225300,0.0070802,225300,0.00713119,225300,0.00707132,225300,0.007077,225300,0.00686793,225300,0.00687292,225300,0.00684875,225300,0.00683812,225300,0.0068744,225300,0.00688824,225300,0.00689004,225300,0.00690339,225300,0.00689121,225300,0.00686559,225300,0.00687858,225300,0.00681532,225300,0.00678654,225300,0.00683278,225300,0.00674603,225300,0.00680802,225300,0.00677073,225300,0.00678121,225300,0.0067693,225300,0.00676195,225300,0.0067647,225300,0.00675247,225300,0.00676434,225300,0.00676151,225300,0.00676151,225300,0.00678777,225300,0.00680002,225300,0.00680002,225300,0.00676078,225300,0.00677208,225300,0.00677995,225300,0.00677642,225300,0.00823603,225300,0.00680807,225300,0.00677299,225300,0.00674621,225300,0.00673585,225300,0.00676265
225400,0.00701522,225400,0.00701684,225400,0.00698951,225400,0.00708221,225400,0.00713365,225400,0.00707375,225400,0.00707942,225400,0.00686979,225400,0.00687544,225400,0.00685048,225400,0.00683963,225400,0.00687565,225400,0.00688987,225400,0.00689153,225400,0.00690519,225400,0.00689328,225400,0.00686801,225400,0.00688124,225400,0.00681762,225400,0.00678841,225400,0.00683666,225400,0.00674856,225400,0.00681078,225400,0.00677378,225400,0.00678402,225400,0.00677188,225400,0.0067645,225400,0.00676699,225400,0.00675447,225400,0.00676623,225400,0.00676356,225400,0.00676356,225400,0.00678992,225400,0.006802,225400,0.006802,225400,0.00676298,225400,0.00677482,225400,0.00678186,225400,0.00677813,225400,0.00823654,225400,0.00681009,225400,0.0067751,225400,0.00674805,225400,0.00673807,225400,0.00676525
225500,0.00701825,225500,0.00701954,225500,0.00699118,225500,0.00708437,225500,0.00713604,225500,0.00707602,225500,0.00708169,225500,0.00687176,225500,0.00687788,225500,0.00685261,225500,0.00684112,225500,0.00687719,225500,0.00689131,225500,0.00689272,225500,0.00690672,225500,0.0068954,225500,0.00687021,225500,0.00688456,225500,0.00682033,225500,0.00679066,225500,0.00684002,225500,0.00675137,225500,0.00681324,225500,0.00677655,225500,0.00678652,225500,0.0067745,225500,0.00676692,225500,0.00676914,225500,0.0067569,225500,0.00676885,225500,0.00676588,225500,0.00676588,225500,0.00679237,225500,0.00680383,225500,0.00680383,225500,0.00676489,225500,0.00677738,225500,0.0067843,225500,0.00678016,225500,0.0082372,225500,0.00681249,225500,0.00677706,225500,0.00674969,225500,0.00673995,225500,0.0067682
225600,0.00702142,225600,0.00702181,225600,0.00699312,225600,0.00708634,225600,0.00713821,225600,0.0070783,225600,0.00708407,225600,0.00687391,225600,0.00688045,225600,0.00685455,225600,0.00684297,225600,0.00687897,225600,0.00689316,225600,0.00689382,225600,0.00690837,225600,0.00689765,225600,0.00687238,225600,0.00688744,225600,0.00682308,225600,0.00679233,225600,0.00684342,225600,0.00675431,225600,0.00681581,225600,0.00677973,225600,0.00678937,225600,0.00677745,225600,0.00676931,225600,0.00677149,225600,0.00675938,225600,0.00677161,225600,0.00676834,225600,0.00676834,225600,0.00679485,225600,0.00680603,225600,0.00680603,225600,0.00676687,225600,0.00678022,225600,0.00678662,225600,0.00678187,225600,0.0082375,225600,0.00681467,225600,0.00677924,225600,0.00675164,225600,0.00674222,225600,0.00677047
225700,0.00702457,225700,0.00702454,225700,0.00699504,225700,0.00708853,225700,0.00714011,225700,0.00708035,225700,0.00708694,225700,0.0068758,225700,0.00688295,225700,0.0068566,225700,0.00684455,225700,0.00688037,225700,0.00689431,225700,0.00689562,225700,0.00691006,225700,0.00689943,225700,0.00687449,225700,0.00688992,225700,0.00682538,225700,0.00679447,225700,0.00684713,225700,0.00675715,225700,0.00681812,225700,0.00678247,225700,0.00679197,225700,0.00678011,225700,0.00677188,225700,0.00677385,225700,0.00676205,225700,0.00677419,225700,0.00677061,225700,0.00677061,225700,0.00679735,225700,0.00680806,225700,0.00680806,225700,0.00676902,225700,0.00678299,225700,0.00678858,225700,0.00678398,225700,0.00823777,225700,0.00681698,225700,0.00678149,225700,0.00675346,225700,0.00674437,225700,0.00677311
225800,0.00702773,225800,0.00702714,225800,0.00699728,225800,0.0070906,225800,0.00714238,225800,0.00708216,225800,0.00708898,225800,0.00687798,225800,0.00688531,225800,0.0068588,225800,0.00684645,225800,0.00688184,225800,0.00689583,225800,0.00689665,225800,0.00691132,225800,0.00690129,225800,0.00687676,225800,0.00689271,225800,0.00682791,225800,0.00679622,225800,0.00685047,225800,0.00676006,225800,0.00682119,225800,0.00678556,225800,0.00679491,225800,0.00678302,225800,0.00677476,225800,0.00677644,225800,0.00676447,225800,0.0067768,225800,0.00677293,225800,0.00677293,225800,0.00679963,225800,0.00681018,225800,0.00681018,225800,0.00677132,225800,0.00678575,225800,0.00679085,225800,0.00678592,225800,0.00823843,225800,0.00681913,225800,0.00678373,225800,0.00675569,225800,0.00674671,225800,0.00677586
225900,0.00703083,225900,0.00702984,225900,0.00699905,225900,0.00709304,225900,0.00714454,225900,0.0070842,225900,0.00709113,225900,0.00687946,225900,0.0068877,225900,0.00686059,225900,0.00684794,225900,0.00688327,225900,0.00689744,225900,0.0068976,225900,0.00691278,225900,0.00690314,225900,0.00687871,225900,0.00689546,225900,0.00683067,225900,0.0067979,225900,0.00685363,225900,0.00676293,225900,0.00682377,225900,0.00678883,225900,0.00679764,225900,0.0067861,225900,0.00677732,225900,0.0067788,225900,0.00676688,225900,0.00677946,225900,0.00677558,225900,0.00677558,225900,0.00680217,225900,0.00681233,225900,0.00681233,225900,0.00677384,225900,0.00678861,225900,0.00679306,225900,0.00678779,225900,0.00823856,225900,0.00682163,225900,0.00678586,225900,0.00675767,225900,0.00674904,225900,0.00677869
226000,0.0070339,226000,0.00703267,226000,0.00700119,226000,0.00709528,226000,0.00714697,226000,0.00708646,226000,0.0070933,226000,0.00688129,226000,0.00688996,226000,0.00686289,226000,0.00684995,226000,0.00688483,226000,0.00689885,226000,0.00689892,226000,0.00691405,226000,0.00690468,226000,0.00688046,226000,0.00689804,226000,0.00683319,226000,0.00679986,226000,0.00685661,226000,0.00676592,226000,0.00682646,226000,0.0067918,226000,0.00680022,226000,0.00678894,226000,0.00677995,226000,0.00678112,226000,0.00676952,226000,0.00678227,226000,0.00677813,226000,0.00677813,226000,0.00680484,226000,0.00681455,226000,0.00681455,226000,0.00677612,226000,0.00679144,226000,0.00679533,226000,0.00679002,226000,0.00823894,226000,0.00682371,226000,0.00678839,226000,0.00675953,226000,0.00675151,226000,0.00678121
226100,0.00703718,226100,0.0070352,226100,0.0070033,226100,0.00709744,226100,0.00714932,226100,0.00708868,226100,0.0070959,226100,0.00688296,226100,0.00689235,226100,0.00686503,226100,0.00685145,226100,0.00688658,226100,0.00690012,226100,0.00690008,226100,0.00691523,226100,0.00690616,226100,0.00688243,226100,0.0069,226100,0.00683605,226100,0.00680192,226100,0.00685994,226100,0.00676869,226100,0.00682883,226100,0.00679471,226100,0.00680329,226100,0.00679216,226100,0.00678273,226100,0.00678383,226100,0.00677217,226100,0.00678483,226100,0.00678058,226100,0.00678058,226100,0.00680728,226100,0.00681662,226100,0.00681662,226100,0.0067786,226100,0.00679434,226100,0.00679791,226100,0.00679206,226100,0.00823927,226100,0.00682656,226100,0.00679089,226100,0.00676184,226100,0.00675375,226100,0.0067844
226200,0.00704048,226200,0.00703797,226200,0.00700553,226200,0.00709971,226200,0.00715163,226200,0.00709106,226200,0.00709822,226200,0.00688468,226200,0.00689471,226200,0.00686684,226200,0.0068532,226200,0.00688784,226200,0.00690151,226200,0.00690106,226200,0.00691617,226200,0.0069077,226200,0.00688439,226200,0.00690271,226200,0.00683891,226200,0.00680353,226200,0.00686352,226200,0.00677173,226200,0.00683165,226200,0.00679804,226200,0.00680614,226200,0.00679522,226200,0.00678534,226200,0.00678673,226200,0.00677479,226200,0.00678761,226200,0.00678312,226200,0.00678312,226200,0.00681046,226200,0.00681894,226200,0.00681894,226200,0.00678106,226200,0.00679738,226200,0.00680039,226200,0.0067944,226200,0.00823966,226200,0.00682889,226200,0.00679344,226200,0.00676408,226200,0.00675587,226200,0.0067871
226300,0.00704357,226300,0.00704078,226300,0.0070073,226300,0.00710188,226300,0.00715396,226300,0.00709332,226300,0.00710056,226300,0.00688619,226300,0.00689691,226300,0.00686921,226300,0.0068549,226300,0.00688915,226300,0.00690248,226300,0.00690218,226300,0.00691743,226300,0.0069092,226300,0.00688618,226300,0.00690455,226300,0.00684146,226300,0.00680562,226300,0.00686659,226300,0.00677497,226300,0.00683418,226300,0.00680141,226300,0.00680906,226300,0.00679837,226300,0.00678811,226300,0.00678936,226300,0.00677735,226300,0.00679037,226300,0.00678542,226300,0.00678542,226300,0.00681313,226300,0.00682107,226300,0.00682107,226300,0.00678353,226300,0.00680029,226300,0.00680278,226300,0.00679656,226300,0.00824011,226300,0.00683123,226300,0.00679622,226300,0.00676636,226300,0.00675846,226300,0.00678993
226400,0.00704677,226400,0.00704357,226400,0.0070092,226400,0.00710423,226400,0.00715655,226400,0.00709555,226400,0.00710317,226400,0.00688788,226400,0.00689913,226400,0.00687129,226400,0.00685673,226400,0.00689035,226400,0.00690363,226400,0.00690299,226400,0.00691816,226400,0.00691047,226400,0.00688808,226400,0.00690666,226400,0.00684431,226400,0.00680743,226400,0.00686976,226400,0.00677794,226400,0.00683661,226400,0.00680448,226400,0.00681206,226400,0.00680143,226400,0.00679123,226400,0.00679208,226400,0.00678003,226400,0.00679333,226400,0.00678828,226400,0.00678828,226400,0.0068159,226400,0.00682338,226400,0.00682338,226400,0.00678628,226400,0.00680336,226400,0.00680504,226400,0.00679858,226400,0.00824062,226400,0.00683382,226400,0.00679881,226400,0.0067688,226400,0.0067614,226400,0.00679286
226500,0.0070501,226500,0.00704643,226500,0.00701135,226500,0.00710628,226500,0.00715835,226500,0.00709819,226500,0.00710534,226500,0.00688938,226500,0.00690139,226500,0.0068733,226500,0.00685861,226500,0.00689194,226500,0.00690492,226500,0.00690426,226500,0.00691898,226500,0.00691199,226500,0.00688962,226500,0.00690868,226500,0.00684703,226500,0.00680958,226500,0.00687256,226500,0.00678113,226500,0.0068393,226500,0.00680739,226500,0.00681484,226500,0.00680485,226500,0.00679381,226500,0.00679465,226500,0.00678281,226500,0.00679623,226500,0.00679097,226500,0.00679097,226500,0.00681895,226500,0.00682582,226500,0.00682582,226500,0.00678897,226500,0.00680634,226500,0.0068076,226500,0.00680108,226500,0.00824129,226500,0.00683677,226500,0.00680138,226500,0.00677107,226500,0.00676399,226500,0.00679599
226600,0.00705337,226600,0.00704957,226600,0.0070131,226600,0.00710859,226600,0.00716091,226600,0.00710005,226600,0.00710803,226600,0.00689065,226600,0.0069037,226600,0.00687588,226600,0.00686064,226600,0.00689321,226600,0.00690599,226600,0.00690497,226600,0.00692016,226600,0.00691301,226600,0.00689142,226600,0.00691063,226600,0.00685006,226600,0.00681156,226600,0.00687515,226600,0.00678418,226600,0.0068421,226600,0.00681073,226600,0.00681759,226600,0.00680798,226600,0.006797,226600,0.00679761,226600,0.00678546,226600,0.00679926,226600,0.00679361,226600,0.00679361,226600,0.00682165,226600,0.00682805,226600,0.00682805,226600,0.00679139,226600,0.00680932,226600,0.00681004,226600,0.00680348,226600,0.00824233,226600,0.00683949,226600,0.00680445,226600,0.00677383,226600,0.00676641,226600,0.00679898
226700,0.00705656,226700,0.00705229,226700,0.00701493,226700,0.00711059,226700,0.00716307,226700,0.00710212,226700,0.00711019,226700,0.00689232,226700,0.00690612,226700,0.00687799,226700,0.00686243,226700,0.00689465,226700,0.00690665,226700,0.00690597,226700,0.00692122,226700,0.00691443,226700,0.00689286,226700,0.00691245,226700,0.00685285,226700,0.00681385,226700,0.00687767,226700,0.00678716,226700,0.00684463,226700,0.00681379,226700,0.00682019,226700,0.00681118,226700,0.00679974,226700,0.00680032,226700,0.00678836,226700,0.0068023,226700,0.0067964,226700,0.0067964,226700,0.0068246,226700,0.00683032,226700,0.00683032,226700,0.00679448,226700,0.00681241,226700,0.00681264,226700,0.00680608,226700,0.0082435,226700,0.0068422,226700,0.00680748,226700,0.00677628,226700,0.00676918,226700,0.00680213
226800,0.00705968,226800,0.00705512,226800,0.0070168,226800,0.00711262,226800,0.00716521,226800,0.00710424,226800,0.00711247,226800,0.00689374,226800,0.00690804,226800,0.00688045,226800,0.00686459,226800,0.00689584,226800,0.00690772,226800,0.00690701,226800,0.00692172,226800,0.0069157,226800,0.00689479,226800,0.00691393,226800,0.00685565,226800,0.00681602,226800,0.00687997,226800,0.00679032,226800,0.00684686,226800,0.00681663,226800,0.00682342,226800,0.0068141,226800,0.00680286,226800,0.00680312,226800,0.00679126,226800,0.00680535,226800,0.00679944,226800,0.00679944,226800,0.00682759,226800,0.00683259,226800,0.00683259,226800,0.00679747,226800,0.00681536,226800,0.00681538,226800,0.0068087,226800,0.00824479,226800,0.00684521,226800,0.00681038,226800,0.00677898,226800,0.00677178,226800,0.00680539
226900,0.00706289,226900,0.0070583,226900,0.00701872,226900,0.00711506,226900,0.00716755,226900,0.00710617,226900,0.00711445,226900,0.00689539,226900,0.00691033,226900,0.00688252,226900,0.00686653,226900,0.00689717,226900,0.00690882,226900,0.00690804,226900,0.00692246,226900,0.00691682,226900,0.00689635,226900,0.00691584,226900,0.00685857,226900,0.00681833,226900,0.00688259,226900,0.0067934,226900,0.00684926,226900,0.00681996,226900,0.00682627,226900,0.0068176,226900,0.00680556,226900,0.00680628,226900,0.00679386,226900,0.00680837,226900,0.0068027,226900,0.0068027,226900,0.00683054,226900,0.00683495,226900,0.00683495,226900,0.00680044,226900,0.00681828,226900,0.00681775,226900,0.00681104,226900,0.00824591,226900,0.00684811,226900,0.0068136,226900,0.00678174,226900,0.00677457,226900,0.00680837
227000,0.00706612,227000,0.00706103,227000,0.00702054,227000,0.00711707,227000,0.00716969,227000,0.00710786,227000,0.0071166,227000,0.00689689,227000,0.00691235,227000,0.00688523,227000,0.00686864,227000,0.00689887,227000,0.00690976,227000,0.00690881,227000,0.0069234,227000,0.00691795,227000,0.00689823,227000,0.00691749,227000,0.00686147,227000,0.00682068,227000,0.00688505,227000,0.00679617,227000,0.00685187,227000,0.00682284,227000,0.00682896,227000,0.00682069,227000,0.00680846,227000,0.00680938,227000,0.00679665,227000,0.00681173,227000,0.00680574,227000,0.00680574,227000,0.00683369,227000,0.00683749,227000,0.00683749,227000,0.00680325,227000,0.00682168,227000,0.00682058,227000,0.0068138,227000,0.00824702,227000,0.00685104,227000,0.00681662,227000,0.00678478,227000,0.00677748,227000,0.00681177
227100,0.00706934,227100,0.00706398,227100,0.00702243,227100,0.00711934,227100,0.00717162,227100,0.00710995,227100,0.00711893,227100,0.00689833,227100,0.00691467,227100,0.00688743,227100,0.00687064,227100,0.00690026,227100,0.00691075,227100,0.00690989,227100,0.00692434,227100,0.00691946,227100,0.00689981,227100,0.00691891,227100,0.00686403,227100,0.00682328,227100,0.00688753,227100,0.0067993,227100,0.00685418,227100,0.00682588,227100,0.0068318,227100,0.00682388,227100,0.0068116,227100,0.00681228,227100,0.00679978,227100,0.0068147,227100,0.0068089,227100,0.0068089,227100,0.00683674,227100,0.00683976,227100,0.00683976,227100,0.00680604,227100,0.00682463,227100,0.00682326,227100,0.00681649,227100,0.00824775,227100,0.0068544,227100,0.00682004,227100,0.00678751,227100,0.00678008,227100,0.00681481
